Date/Time,Wait Time,Month,Day,Time,Day of Week,Number of Visitors,Number of New Visitors Arriving,Time Interval,Number of New Visitors Arriving_sum
2024-01-02 10:05:00,7,1,2,10:05,Tuesday,35,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:10:00,8,1,2,10:10,Tuesday,40,200.0,2024-01-02 10:00:00,600.0
2024-01-02 10:15:00,8,1,2,10:15,Tuesday,40,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:20:00,8,1,2,10:20,Tuesday,40,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:25:00,8,1,2,10:25,Tuesday,40,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:30:00,10,1,2,10:30,Tuesday,50,400.0,2024-01-02 10:00:00,600.0
2024-01-02 10:35:00,10,1,2,10:35,Tuesday,50,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:40:00,10,1,2,10:40,Tuesday,50,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:45:00,10,1,2,10:45,Tuesday,50,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:50:00,10,1,2,10:50,Tuesday,50,0.0,2024-01-02 10:00:00,600.0
2024-01-02 10:55:00,10,1,2,10:55,Tuesday,50,0.0,2024-01-02 10:00:00,600.0
2024-01-02 11:00:00,10,1,2,11:00,Tuesday,50,0.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:05:00,10,1,2,11:05,Tuesday,50,0.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:10:00,13,1,2,11:10,Tuesday,65,600.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:15:00,13,1,2,11:15,Tuesday,65,0.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:20:00,17,1,2,11:20,Tuesday,85,800.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:25:00,20,1,2,11:25,Tuesday,100,600.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:30:00,21,1,2,11:30,Tuesday,105,200.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:35:00,21,1,2,11:35,Tuesday,105,0.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:40:00,22,1,2,11:40,Tuesday,110,200.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:45:00,22,1,2,11:45,Tuesday,110,0.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:50:00,22,1,2,11:50,Tuesday,110,0.0,2024-01-02 11:00:00,2400.0
2024-01-02 11:55:00,22,1,2,11:55,Tuesday,110,0.0,2024-01-02 11:00:00,2400.0
2024-01-02 12:00:00,25,1,2,12:00,Tuesday,125,600.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:05:00,25,1,2,12:05,Tuesday,125,0.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:10:00,27,1,2,12:10,Tuesday,135,400.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:15:00,26,1,2,12:15,Tuesday,130,0.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:20:00,27,1,2,12:20,Tuesday,135,200.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:25:00,27,1,2,12:25,Tuesday,135,0.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:30:00,28,1,2,12:30,Tuesday,140,200.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:35:00,29,1,2,12:35,Tuesday,145,200.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:40:00,29,1,2,12:40,Tuesday,145,0.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:45:00,29,1,2,12:45,Tuesday,145,0.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:50:00,28,1,2,12:50,Tuesday,140,0.0,2024-01-02 12:00:00,1600.0
2024-01-02 12:55:00,28,1,2,12:55,Tuesday,140,0.0,2024-01-02 12:00:00,1600.0
2024-01-02 13:00:00,28,1,2,13:00,Tuesday,140,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:05:00,30,1,2,13:05,Tuesday,150,400.0,2024-01-02 13:00:00,600.0
2024-01-02 13:10:00,29,1,2,13:10,Tuesday,145,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:15:00,29,1,2,13:15,Tuesday,145,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:20:00,26,1,2,13:20,Tuesday,130,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:25:00,26,1,2,13:25,Tuesday,130,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:30:00,26,1,2,13:30,Tuesday,130,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:35:00,27,1,2,13:35,Tuesday,135,200.0,2024-01-02 13:00:00,600.0
2024-01-02 13:40:00,26,1,2,13:40,Tuesday,130,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:45:00,26,1,2,13:45,Tuesday,130,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:50:00,26,1,2,13:50,Tuesday,130,0.0,2024-01-02 13:00:00,600.0
2024-01-02 13:55:00,26,1,2,13:55,Tuesday,130,0.0,2024-01-02 13:00:00,600.0
2024-01-02 14:00:00,26,1,2,14:00,Tuesday,130,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:05:00,26,1,2,14:05,Tuesday,130,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:10:00,26,1,2,14:10,Tuesday,130,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:15:00,26,1,2,14:15,Tuesday,130,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:20:00,26,1,2,14:20,Tuesday,130,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:25:00,24,1,2,14:25,Tuesday,120,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:30:00,25,1,2,14:30,Tuesday,125,200.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:35:00,27,1,2,14:35,Tuesday,135,400.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:40:00,28,1,2,14:40,Tuesday,140,200.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:45:00,28,1,2,14:45,Tuesday,140,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:50:00,30,1,2,14:50,Tuesday,150,400.0,2024-01-02 14:00:00,1200.0
2024-01-02 14:55:00,30,1,2,14:55,Tuesday,150,0.0,2024-01-02 14:00:00,1200.0
2024-01-02 15:00:00,30,1,2,15:00,Tuesday,150,0.0,2024-01-02 15:00:00,600.0
2024-01-02 15:05:00,30,1,2,15:05,Tuesday,150,0.0,2024-01-02 15:00:00,600.0
2024-01-02 15:10:00,29,1,2,15:10,Tuesday,145,0.0,2024-01-02 15:00:00,600.0
2024-01-02 15:15:00,26,1,2,15:15,Tuesday,130,0.0,2024-01-02 15:00:00,600.0
2024-01-02 15:20:00,26,1,2,15:20,Tuesday,130,0.0,2024-01-02 15:00:00,600.0
2024-01-02 15:25:00,27,1,2,15:25,Tuesday,135,200.0,2024-01-02 15:00:00,600.0
2024-01-02 15:35:00,28,1,2,15:35,Tuesday,140,200.0,2024-01-02 15:00:00,600.0
2024-01-02 15:45:00,29,1,2,15:45,Tuesday,145,200.0,2024-01-02 15:00:00,600.0
2024-01-02 15:50:00,29,1,2,15:50,Tuesday,145,0.0,2024-01-02 15:00:00,600.0
2024-01-02 15:55:00,29,1,2,15:55,Tuesday,145,0.0,2024-01-02 15:00:00,600.0
2024-01-02 16:00:00,26,1,2,16:00,Tuesday,130,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:05:00,26,1,2,16:05,Tuesday,130,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:10:00,26,1,2,16:10,Tuesday,130,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:15:00,26,1,2,16:15,Tuesday,130,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:20:00,24,1,2,16:20,Tuesday,120,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:25:00,24,1,2,16:25,Tuesday,120,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:30:00,21,1,2,16:30,Tuesday,105,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:35:00,23,1,2,16:35,Tuesday,115,400.0,2024-01-02 16:00:00,400.0
2024-01-02 16:40:00,22,1,2,16:40,Tuesday,110,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:45:00,22,1,2,16:45,Tuesday,110,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:50:00,22,1,2,16:50,Tuesday,110,0.0,2024-01-02 16:00:00,400.0
2024-01-02 16:55:00,21,1,2,16:55,Tuesday,105,0.0,2024-01-02 16:00:00,400.0
2024-01-02 17:00:00,20,1,2,17:00,Tuesday,100,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:05:00,16,1,2,17:05,Tuesday,80,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:10:00,16,1,2,17:10,Tuesday,80,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:15:00,13,1,2,17:15,Tuesday,65,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:20:00,13,1,2,17:20,Tuesday,65,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:25:00,12,1,2,17:25,Tuesday,60,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:30:00,12,1,2,17:30,Tuesday,60,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:35:00,12,1,2,17:35,Tuesday,60,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:40:00,12,1,2,17:40,Tuesday,60,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:45:00,13,1,2,17:45,Tuesday,65,200.0,2024-01-02 17:00:00,200.0
2024-01-02 17:50:00,13,1,2,17:50,Tuesday,65,0.0,2024-01-02 17:00:00,200.0
2024-01-02 17:55:00,13,1,2,17:55,Tuesday,65,0.0,2024-01-02 17:00:00,200.0
2024-01-02 18:00:00,13,1,2,18:00,Tuesday,65,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:05:00,13,1,2,18:05,Tuesday,65,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:10:00,15,1,2,18:10,Tuesday,75,400.0,2024-01-02 18:00:00,400.0
2024-01-02 18:15:00,15,1,2,18:15,Tuesday,75,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:20:00,11,1,2,18:20,Tuesday,55,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:25:00,11,1,2,18:25,Tuesday,55,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:30:00,11,1,2,18:30,Tuesday,55,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:35:00,11,1,2,18:35,Tuesday,55,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:40:00,11,1,2,18:40,Tuesday,55,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:45:00,11,1,2,18:45,Tuesday,55,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:50:00,10,1,2,18:50,Tuesday,50,0.0,2024-01-02 18:00:00,400.0
2024-01-02 18:55:00,10,1,2,18:55,Tuesday,50,0.0,2024-01-02 18:00:00,400.0
2024-01-03 10:00:00,8,1,3,10:00,Wednesday,40,0.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:05:00,8,1,3,10:05,Wednesday,40,0.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:10:00,9,1,3,10:10,Wednesday,45,200.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:15:00,10,1,3,10:15,Wednesday,50,200.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:20:00,10,1,3,10:20,Wednesday,50,0.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:25:00,11,1,3,10:25,Wednesday,55,200.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:30:00,13,1,3,10:30,Wednesday,65,400.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:35:00,13,1,3,10:35,Wednesday,65,0.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:40:00,13,1,3,10:40,Wednesday,65,0.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:45:00,13,1,3,10:45,Wednesday,65,0.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:50:00,14,1,3,10:50,Wednesday,70,200.0,2024-01-03 10:00:00,1400.0
2024-01-03 10:55:00,15,1,3,10:55,Wednesday,75,200.0,2024-01-03 10:00:00,1400.0
2024-01-03 11:00:00,15,1,3,11:00,Wednesday,75,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:05:00,15,1,3,11:05,Wednesday,75,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:10:00,15,1,3,11:10,Wednesday,75,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:15:00,15,1,3,11:15,Wednesday,75,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:20:00,17,1,3,11:20,Wednesday,85,400.0,2024-01-03 11:00:00,800.0
2024-01-03 11:25:00,17,1,3,11:25,Wednesday,85,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:30:00,17,1,3,11:30,Wednesday,85,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:35:00,17,1,3,11:35,Wednesday,85,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:40:00,17,1,3,11:40,Wednesday,85,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:45:00,18,1,3,11:45,Wednesday,90,200.0,2024-01-03 11:00:00,800.0
2024-01-03 11:50:00,18,1,3,11:50,Wednesday,90,0.0,2024-01-03 11:00:00,800.0
2024-01-03 11:55:00,19,1,3,11:55,Wednesday,95,200.0,2024-01-03 11:00:00,800.0
2024-01-03 12:00:00,21,1,3,12:00,Wednesday,105,400.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:05:00,19,1,3,12:05,Wednesday,95,0.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:10:00,21,1,3,12:10,Wednesday,105,400.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:15:00,22,1,3,12:15,Wednesday,110,200.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:20:00,23,1,3,12:20,Wednesday,115,200.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:25:00,23,1,3,12:25,Wednesday,115,0.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:30:00,24,1,3,12:30,Wednesday,120,200.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:35:00,25,1,3,12:35,Wednesday,125,200.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:40:00,24,1,3,12:40,Wednesday,120,0.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:45:00,24,1,3,12:45,Wednesday,120,0.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:50:00,25,1,3,12:50,Wednesday,125,200.0,2024-01-03 12:00:00,1800.0
2024-01-03 12:55:00,25,1,3,12:55,Wednesday,125,0.0,2024-01-03 12:00:00,1800.0
2024-01-03 13:00:00,25,1,3,13:00,Wednesday,125,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:05:00,25,1,3,13:05,Wednesday,125,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:10:00,25,1,3,13:10,Wednesday,125,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:15:00,26,1,3,13:15,Wednesday,130,200.0,2024-01-03 13:00:00,600.0
2024-01-03 13:20:00,25,1,3,13:20,Wednesday,125,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:25:00,23,1,3,13:25,Wednesday,115,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:30:00,23,1,3,13:30,Wednesday,115,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:35:00,23,1,3,13:35,Wednesday,115,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:40:00,23,1,3,13:40,Wednesday,115,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:45:00,24,1,3,13:45,Wednesday,120,200.0,2024-01-03 13:00:00,600.0
2024-01-03 13:50:00,24,1,3,13:50,Wednesday,120,0.0,2024-01-03 13:00:00,600.0
2024-01-03 13:55:00,25,1,3,13:55,Wednesday,125,200.0,2024-01-03 13:00:00,600.0
2024-01-03 14:00:00,25,1,3,14:00,Wednesday,125,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:05:00,25,1,3,14:05,Wednesday,125,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:10:00,25,1,3,14:10,Wednesday,125,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:15:00,25,1,3,14:15,Wednesday,125,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:20:00,25,1,3,14:20,Wednesday,125,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:25:00,22,1,3,14:25,Wednesday,110,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:30:00,22,1,3,14:30,Wednesday,110,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:35:00,22,1,3,14:35,Wednesday,110,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:40:00,22,1,3,14:40,Wednesday,110,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:45:00,22,1,3,14:45,Wednesday,110,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:50:00,22,1,3,14:50,Wednesday,110,0.0,2024-01-03 14:00:00,0.0
2024-01-03 14:55:00,22,1,3,14:55,Wednesday,110,0.0,2024-01-03 14:00:00,0.0
2024-01-03 15:00:00,21,1,3,15:00,Wednesday,105,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:05:00,21,1,3,15:05,Wednesday,105,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:10:00,24,1,3,15:10,Wednesday,120,600.0,2024-01-03 15:00:00,800.0
2024-01-03 15:15:00,22,1,3,15:15,Wednesday,110,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:20:00,22,1,3,15:20,Wednesday,110,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:25:00,18,1,3,15:25,Wednesday,90,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:30:00,17,1,3,15:30,Wednesday,85,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:35:00,18,1,3,15:35,Wednesday,90,200.0,2024-01-03 15:00:00,800.0
2024-01-03 15:40:00,17,1,3,15:40,Wednesday,85,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:45:00,16,1,3,15:45,Wednesday,80,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:50:00,15,1,3,15:50,Wednesday,75,0.0,2024-01-03 15:00:00,800.0
2024-01-03 15:55:00,15,1,3,15:55,Wednesday,75,0.0,2024-01-03 15:00:00,800.0
2024-01-03 16:00:00,16,1,3,16:00,Wednesday,80,200.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:05:00,19,1,3,16:05,Wednesday,95,600.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:10:00,18,1,3,16:10,Wednesday,90,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:15:00,18,1,3,16:15,Wednesday,90,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:20:00,18,1,3,16:20,Wednesday,90,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:25:00,19,1,3,16:25,Wednesday,95,200.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:30:00,18,1,3,16:30,Wednesday,90,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:35:00,18,1,3,16:35,Wednesday,90,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:40:00,18,1,3,16:40,Wednesday,90,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:45:00,17,1,3,16:45,Wednesday,85,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:50:00,16,1,3,16:50,Wednesday,80,0.0,2024-01-03 16:00:00,1200.0
2024-01-03 16:55:00,17,1,3,16:55,Wednesday,85,200.0,2024-01-03 16:00:00,1200.0
2024-01-03 17:00:00,17,1,3,17:00,Wednesday,85,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:05:00,18,1,3,17:05,Wednesday,90,200.0,2024-01-03 17:00:00,400.0
2024-01-03 17:10:00,18,1,3,17:10,Wednesday,90,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:15:00,17,1,3,17:15,Wednesday,85,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:20:00,17,1,3,17:20,Wednesday,85,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:25:00,16,1,3,17:25,Wednesday,80,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:30:00,17,1,3,17:30,Wednesday,85,200.0,2024-01-03 17:00:00,400.0
2024-01-03 17:35:00,17,1,3,17:35,Wednesday,85,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:40:00,15,1,3,17:40,Wednesday,75,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:45:00,13,1,3,17:45,Wednesday,65,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:50:00,11,1,3,17:50,Wednesday,55,0.0,2024-01-03 17:00:00,400.0
2024-01-03 17:55:00,11,1,3,17:55,Wednesday,55,0.0,2024-01-03 17:00:00,400.0
2024-01-03 18:00:00,11,1,3,18:00,Wednesday,55,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:05:00,10,1,3,18:05,Wednesday,50,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:10:00,11,1,3,18:10,Wednesday,55,200.0,2024-01-03 18:00:00,200.0
2024-01-03 18:15:00,11,1,3,18:15,Wednesday,55,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:20:00,11,1,3,18:20,Wednesday,55,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:25:00,10,1,3,18:25,Wednesday,50,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:30:00,10,1,3,18:30,Wednesday,50,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:35:00,10,1,3,18:35,Wednesday,50,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:40:00,10,1,3,18:40,Wednesday,50,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:45:00,10,1,3,18:45,Wednesday,50,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:50:00,9,1,3,18:50,Wednesday,45,0.0,2024-01-03 18:00:00,200.0
2024-01-03 18:55:00,9,1,3,18:55,Wednesday,45,0.0,2024-01-03 18:00:00,200.0
2024-01-04 10:00:00,7,1,4,10:00,Thursday,35,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:05:00,7,1,4,10:05,Thursday,35,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:10:00,7,1,4,10:10,Thursday,35,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:15:00,7,1,4,10:15,Thursday,35,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:20:00,7,1,4,10:20,Thursday,35,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:25:00,7,1,4,10:25,Thursday,35,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:30:00,8,1,4,10:30,Thursday,40,200.0,2024-01-04 10:00:00,400.0
2024-01-04 10:35:00,8,1,4,10:35,Thursday,40,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:40:00,8,1,4,10:40,Thursday,40,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:45:00,8,1,4,10:45,Thursday,40,0.0,2024-01-04 10:00:00,400.0
2024-01-04 10:50:00,9,1,4,10:50,Thursday,45,200.0,2024-01-04 10:00:00,400.0
2024-01-04 10:55:00,9,1,4,10:55,Thursday,45,0.0,2024-01-04 10:00:00,400.0
2024-01-04 11:00:00,9,1,4,11:00,Thursday,45,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:05:00,10,1,4,11:05,Thursday,50,200.0,2024-01-04 11:00:00,400.0
2024-01-04 11:10:00,10,1,4,11:10,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:15:00,10,1,4,11:15,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:20:00,10,1,4,11:20,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:25:00,10,1,4,11:25,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:30:00,10,1,4,11:30,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:35:00,10,1,4,11:35,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:40:00,10,1,4,11:40,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:45:00,10,1,4,11:45,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:50:00,10,1,4,11:50,Thursday,50,0.0,2024-01-04 11:00:00,400.0
2024-01-04 11:55:00,11,1,4,11:55,Thursday,55,200.0,2024-01-04 11:00:00,400.0
2024-01-04 12:00:00,11,1,4,12:00,Thursday,55,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:05:00,11,1,4,12:05,Thursday,55,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:10:00,11,1,4,12:10,Thursday,55,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:15:00,12,1,4,12:15,Thursday,60,200.0,2024-01-04 12:00:00,800.0
2024-01-04 12:20:00,13,1,4,12:20,Thursday,65,200.0,2024-01-04 12:00:00,800.0
2024-01-04 12:25:00,13,1,4,12:25,Thursday,65,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:30:00,13,1,4,12:30,Thursday,65,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:35:00,15,1,4,12:35,Thursday,75,400.0,2024-01-04 12:00:00,800.0
2024-01-04 12:40:00,14,1,4,12:40,Thursday,70,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:45:00,14,1,4,12:45,Thursday,70,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:50:00,14,1,4,12:50,Thursday,70,0.0,2024-01-04 12:00:00,800.0
2024-01-04 12:55:00,13,1,4,12:55,Thursday,65,0.0,2024-01-04 12:00:00,800.0
2024-01-04 13:00:00,13,1,4,13:00,Thursday,65,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:05:00,13,1,4,13:05,Thursday,65,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:10:00,13,1,4,13:10,Thursday,65,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:15:00,14,1,4,13:15,Thursday,70,200.0,2024-01-04 13:00:00,600.0
2024-01-04 13:20:00,14,1,4,13:20,Thursday,70,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:25:00,15,1,4,13:25,Thursday,75,200.0,2024-01-04 13:00:00,600.0
2024-01-04 13:30:00,14,1,4,13:30,Thursday,70,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:35:00,15,1,4,13:35,Thursday,75,200.0,2024-01-04 13:00:00,600.0
2024-01-04 13:40:00,15,1,4,13:40,Thursday,75,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:45:00,15,1,4,13:45,Thursday,75,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:50:00,15,1,4,13:50,Thursday,75,0.0,2024-01-04 13:00:00,600.0
2024-01-04 13:55:00,15,1,4,13:55,Thursday,75,0.0,2024-01-04 13:00:00,600.0
2024-01-04 14:00:00,15,1,4,14:00,Thursday,75,0.0,2024-01-04 14:00:00,200.0
2024-01-04 14:05:00,15,1,4,14:05,Thursday,75,0.0,2024-01-04 14:00:00,200.0
2024-01-04 14:10:00,15,1,4,14:10,Thursday,75,0.0,2024-01-04 14:00:00,200.0
2024-01-04 14:15:00,15,1,4,14:15,Thursday,75,0.0,2024-01-04 14:00:00,200.0
2024-01-04 14:20:00,15,1,4,14:20,Thursday,75,0.0,2024-01-04 14:00:00,200.0
2024-01-04 14:25:00,15,1,4,14:25,Thursday,75,0.0,2024-01-04 14:00:00,200.0
